index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT
91898,1,0,0,1,0,0,0,0,1,0,0,1,0,0
103585,1,0,0,0,0,1,0,0,0,1,0,0,0,1
99457,1,0,1,0,0,0,0,0,0,1,0,0,0,1
25136,1,0,0,1,0,0,0,0,1,0,0,0,1,0
84863,1,0,0,1,0,0,0,0,1,0,0,1,0,0
93220,1,0,0,1,0,0,0,0,0,1,0,0,0,1
86937,1,0,0,0,1,0,0,0,0,1,0,0,0,1
47604,1,0,0,1,0,0,0,0,1,0,0,0,0,1
36872,1,0,1,0,0,0,0,0,0,1,0,0,0,1
83747,1,0,0,0,0,1,0,0,0,1,0,1,0,0
39258,1,0,0,1,0,0,0,0,0,1,0,0,0,1
43491,1,0,0,1,0,0,0,0,1,0,0,0,0,1
11877,1,0,1,0,0,0,0,0,1,0,0,1,0,0
55058,1,0,0,1,0,0,0,0,1,0,0,1,0,0
56607,1,0,0,1,0,0,0,0,0,1,0,1,0,0
20843,1,0,0,0,1,0,0,0,0,1,0,0,0,1
27410,1,0,0,1,0,0,0,0,1,0,0,0,0,1
19716,1,0,0,0,0,1,0,0,0,1,0,1,0,0
101916,1,0,0,0,1,0,0,0,1,0,0,0,1,0
59071,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2735,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2489,1,0,0,0,1,0,0,0,0,1,0,0,1,0
96657,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24912,1,0,0,1,0,0,0,0,0,1,0,0,0,1
60524,1,0,0,0,1,0,0,0,1,0,0,1,0,0
30868,1,0,0,1,0,0,0,0,1,0,0,0,1,0
93837,1,0,0,1,0,0,0,0,0,1,0,1,0,0
51935,1,0,0,1,0,0,0,0,1,0,0,0,0,1
74634,1,0,0,0,0,0,1,0,0,1,0,0,0,1
65566,1,0,0,0,0,0,0,1,0,1,0,1,0,0
102790,1,0,0,0,1,0,0,0,0,1,0,1,0,0
60524,1,0,0,0,1,0,0,0,1,0,0,1,0,0
35140,1,0,0,0,1,0,0,0,1,0,0,0,0,1
20738,1,1,0,0,0,0,0,0,0,1,0,0,0,1
72061,1,0,0,1,0,0,0,0,0,1,0,1,0,0
39267,1,0,0,1,0,0,0,0,1,0,0,0,0,1
42613,1,0,0,0,1,0,0,0,1,0,0,0,0,1
64696,1,0,0,0,1,0,0,0,1,0,0,0,1,0
83737,1,0,0,1,0,0,0,0,0,1,0,0,1,0
56245,1,0,0,1,0,0,0,0,0,1,0,1,0,0
89373,1,0,0,0,1,0,0,0,1,0,0,0,0,1
79246,1,0,1,0,0,0,0,0,1,0,0,0,0,1
99500,1,0,0,1,0,0,0,0,1,0,0,1,0,0
34764,1,0,0,1,0,0,0,0,0,1,0,1,0,0
47996,1,0,0,1,0,0,0,0,1,0,0,0,0,1
44785,1,0,1,0,0,0,0,0,1,0,0,0,0,1
56609,1,0,0,1,0,0,0,0,0,1,0,1,0,0
105423,1,0,0,1,0,0,0,0,1,0,0,1,0,0
93268,1,0,1,0,0,0,0,0,1,0,0,1,0,0
79263,1,0,0,0,0,1,0,0,0,1,0,0,0,1
95460,1,1,0,0,0,0,0,0,1,0,0,0,0,1
96861,1,0,0,0,0,1,0,0,0,1,0,0,1,0
80688,1,0,0,0,1,0,0,0,0,1,0,1,0,0
107238,1,0,1,0,0,0,0,0,1,0,0,0,0,1
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0
60341,1,0,0,0,1,0,0,0,1,0,0,0,0,1
67810,1,0,0,0,0,0,1,0,0,1,0,0,0,1
83737,1,0,0,1,0,0,0,0,0,1,0,0,1,0
6119,1,1,0,0,0,0,0,0,1,0,0,0,0,1
90988,1,0,0,1,0,0,0,0,1,0,0,0,0,1
91400,1,0,0,0,1,0,0,0,1,0,0,1,0,0
31285,1,0,0,1,0,0,0,0,1,0,0,0,1,0
83096,1,0,1,0,0,0,0,0,1,0,0,0,0,1
88434,1,0,0,1,0,0,0,0,1,0,0,0,0,1
36015,1,0,0,1,0,0,0,0,1,0,0,0,1,0
70583,1,1,0,0,0,0,0,0,1,0,0,0,0,1
80896,1,0,0,1,0,0,0,0,0,1,0,0,0,1
51603,1,0,1,0,0,0,0,0,1,0,0,0,0,1
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0
43077,1,0,0,1,0,0,0,0,1,0,0,1,0,0
54898,1,0,0,1,0,0,0,0,0,1,0,0,0,1
80193,1,0,0,0,1,0,0,0,1,0,0,0,0,1
89438,1,0,0,0,1,0,0,0,0,1,0,0,1,0
60420,1,0,0,1,0,0,0,0,0,1,0,0,0,1
84663,1,0,0,0,1,0,0,0,1,0,0,0,0,1
33249,1,0,0,1,0,0,0,0,1,0,0,0,0,1
94958,1,0,0,0,1,0,0,0,1,0,0,0,0,1
79434,1,0,1,0,0,0,0,0,1,0,0,1,0,0
95081,1,0,1,0,0,0,0,0,1,0,0,1,0,0
105841,1,0,0,0,1,0,0,0,1,0,0,1,0,0
9543,1,0,0,0,1,0,0,0,0,1,0,0,0,1
79170,1,0,0,1,0,0,0,0,1,0,0,0,0,1
48866,1,0,1,0,0,0,0,0,0,1,0,1,0,0
103181,1,0,0,0,1,0,0,0,1,0,0,0,0,1
48737,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4801,1,0,0,1,0,0,0,0,1,0,0,1,0,0
66202,1,0,0,1,0,0,0,0,1,0,0,1,0,0
42667,1,0,1,0,0,0,0,0,1,0,0,0,1,0
94958,1,0,0,0,1,0,0,0,1,0,0,0,0,1
62307,1,0,0,0,0,1,0,0,0,1,0,0,0,1
9369,1,1,0,0,0,0,0,0,1,0,0,1,0,0
22061,1,1,0,0,0,0,0,0,1,0,0,0,1,0
60140,1,0,0,0,1,0,0,0,0,1,0,0,0,1
79496,1,0,0,1,0,0,0,0,1,0,0,0,0,1
32828,1,0,0,0,0,1,0,0,0,1,0,0,0,1
76856,1,0,0,0,0,1,0,0,0,1,0,0,0,1
83120,1,0,1,0,0,0,0,0,0,1,0,0,1,0
89373,1,0,0,0,1,0,0,0,1,0,0,0,0,1
59929,1,0,0,0,1,0,0,0,1,0,0,0,0,1
29364,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36679,1,1,0,0,0,0,0,0,1,0,0,1,0,0
95989,1,0,0,0,0,1,0,0,1,0,0,1,0,0
33659,1,0,0,0,1,0,0,0,1,0,0,0,0,1
49082,1,0,0,0,1,0,0,0,1,0,0,0,0,1
77361,1,1,0,0,0,0,0,0,1,0,0,0,1,0
19716,1,0,0,0,0,1,0,0,0,1,0,1,0,0
101051,1,0,0,0,1,0,0,0,1,0,0,1,0,0
54940,1,0,0,1,0,0,0,0,1,0,0,1,0,0
85369,1,0,0,1,0,0,0,0,1,0,0,0,0,1
81819,1,0,0,1,0,0,0,0,1,0,0,0,0,1
65566,1,0,0,0,0,0,0,1,0,1,0,1,0,0
91621,1,1,0,0,0,0,0,0,1,0,0,0,0,1
4948,1,1,0,0,0,0,0,0,1,0,0,1,0,0
42378,1,0,0,1,0,0,0,0,0,1,0,0,0,1
84613,1,0,0,0,0,1,0,0,1,0,0,0,0,1
91985,1,0,1,0,0,0,0,0,0,1,0,0,1,0
56227,1,0,0,0,0,1,0,0,0,1,0,1,0,0
72756,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59929,1,0,0,0,1,0,0,0,1,0,0,0,0,1
80896,1,0,0,1,0,0,0,0,0,1,0,0,0,1
32828,1,0,0,0,0,1,0,0,0,1,0,0,0,1
53549,1,0,0,0,1,0,0,0,1,0,0,0,0,1
100901,1,0,0,0,1,0,0,0,1,0,0,0,1,0
92104,1,0,0,0,0,1,0,0,0,1,0,0,1,0
101878,1,0,0,1,0,0,0,0,0,1,0,0,1,0
88176,1,0,1,0,0,0,0,0,0,1,0,1,0,0
71030,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8516,1,0,0,0,1,0,0,0,1,0,0,1,0,0
74447,1,0,0,1,0,0,0,0,0,1,0,0,0,1
95989,1,0,0,0,0,1,0,0,1,0,0,1,0,0
54892,1,0,0,0,0,1,0,0,1,0,0,0,0,1
78344,1,1,0,0,0,0,0,0,1,0,0,0,0,1
96695,1,0,1,0,0,0,0,0,1,0,0,0,1,0
39871,1,0,0,0,1,0,0,0,0,1,0,0,0,1
10264,1,0,0,1,0,0,0,0,1,0,0,0,1,0
64709,1,0,0,0,0,1,0,0,1,0,0,0,0,1
58647,1,0,0,1,0,0,0,0,1,0,0,0,0,1
92440,1,0,0,0,1,0,0,0,0,1,0,0,0,1
32557,1,0,0,0,1,0,0,0,0,1,0,0,0,1
105423,1,0,0,1,0,0,0,0,1,0,0,1,0,0
33430,1,0,1,0,0,0,0,0,1,0,0,0,0,1
102174,1,1,0,0,0,0,0,0,0,1,0,1,0,0
57724,1,0,0,0,1,0,0,0,1,0,0,0,0,1
101916,1,0,0,0,1,0,0,0,1,0,0,0,1,0
58647,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6757,1,1,0,0,0,0,0,0,1,0,0,0,0,1
77361,1,1,0,0,0,0,0,0,1,0,0,0,1,0
79294,1,0,1,0,0,0,0,0,1,0,0,1,0,0
103129,1,0,0,0,1,0,0,0,1,0,0,0,1,0
105963,1,0,0,1,0,0,0,0,1,0,0,1,0,0
107552,1,0,0,1,0,0,0,0,0,1,0,0,0,1
79170,1,0,0,1,0,0,0,0,1,0,0,0,0,1
42470,1,0,0,0,1,0,0,0,1,0,0,0,0,1
54898,1,0,0,1,0,0,0,0,0,1,0,0,0,1
95895,1,0,0,0,0,1,0,0,0,1,0,0,0,1
44735,1,0,1,0,0,0,0,0,1,0,0,0,1,0
104721,1,0,0,1,0,0,0,0,1,0,0,1,0,0
28481,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3797,1,0,0,1,0,0,0,0,1,0,0,0,0,1
86887,1,0,0,0,1,0,0,0,0,1,0,0,1,0
28037,1,1,0,0,0,0,0,0,1,0,0,0,0,1
36074,1,0,1,0,0,0,0,0,1,0,0,0,1,0
80814,1,0,0,1,0,0,0,0,1,0,0,0,0,1
27279,1,0,0,0,1,0,0,0,1,0,0,0,0,1
68603,1,0,0,0,1,0,0,0,0,1,0,1,0,0
25206,1,0,1,0,0,0,0,0,1,0,0,0,0,1
32835,1,0,0,0,0,1,0,0,0,1,0,0,0,1
37785,1,0,0,0,1,0,0,0,0,1,0,0,0,1
66205,1,0,0,0,0,1,0,0,0,1,0,1,0,0
93181,1,0,1,0,0,0,0,0,1,0,0,0,1,0
63108,1,0,1,0,0,0,0,0,1,0,0,0,0,1
104713,1,0,1,0,0,0,0,0,1,0,0,0,1,0
99500,1,0,0,1,0,0,0,0,1,0,0,1,0,0
32815,1,0,1,0,0,0,0,0,1,0,0,0,0,1
104070,1,0,0,0,1,0,0,0,1,0,0,0,0,1
59966,1,1,0,0,0,0,0,0,0,1,0,0,1,0
96594,1,0,0,0,0,1,0,0,0,1,0,0,1,0
97270,1,0,0,0,1,0,0,0,0,1,0,1,0,0
72083,1,0,0,0,1,0,0,0,1,0,0,0,1,0
99762,1,0,0,1,0,0,0,0,0,1,0,1,0,0
70008,1,0,0,1,0,0,0,0,1,0,0,0,0,1
101530,1,0,0,0,0,1,0,0,1,0,0,0,1,0
57845,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8096,1,0,0,0,1,0,0,0,1,0,0,0,0,1
76501,1,0,1,0,0,0,0,0,0,1,0,1,0,0
71576,1,0,0,0,1,0,0,0,1,0,0,1,0,0
99500,1,0,0,1,0,0,0,0,1,0,0,1,0,0
99457,1,0,1,0,0,0,0,0,0,1,0,0,0,1
104721,1,0,0,1,0,0,0,0,1,0,0,1,0,0
8260,1,0,0,1,0,0,0,0,0,1,0,0,0,1
70302,1,0,0,0,0,1,0,0,0,1,0,1,0,0
25018,1,0,0,0,0,1,0,0,1,0,0,0,0,1
107585,1,0,1,0,0,0,0,0,1,0,0,0,0,1
72061,1,0,0,1,0,0,0,0,0,1,0,1,0,0
87207,1,0,0,1,0,0,0,0,0,1,0,0,0,1
37159,1,0,0,1,0,0,0,0,1,0,0,1,0,0
37670,1,0,0,0,1,0,0,0,0,1,0,0,1,0
94873,1,0,0,1,0,0,0,0,0,1,0,0,0,1
77877,1,0,1,0,0,0,0,0,1,0,0,0,1,0
31611,1,0,0,0,1,0,0,0,1,0,0,0,0,1
15821,1,0,0,0,1,0,0,0,1,0,0,1,0,0
55011,1,0,0,1,0,0,0,0,0,1,0,0,1,0
6119,1,1,0,0,0,0,0,0,1,0,0,0,0,1
73164,1,0,0,1,0,0,0,0,1,0,0,0,1,0
60640,1,0,1,0,0,0,0,0,1,0,0,0,0,1
45745,1,0,0,0,1,0,0,0,1,0,0,0,0,1
42690,1,0,1,0,0,0,0,0,1,0,0,0,0,1
37398,1,0,0,0,1,0,0,0,1,0,0,0,0,1
23574,1,0,0,0,1,0,0,0,1,0,0,0,0,1
91105,1,0,0,1,0,0,0,0,1,0,0,1,0,0
102167,1,0,0,0,1,0,0,0,1,0,0,1,0,0
52375,1,0,1,0,0,0,0,0,0,1,0,0,0,1
73052,1,0,0,1,0,0,0,0,0,1,0,1,0,0
107060,1,0,0,0,0,1,0,0,0,1,0,1,0,0
91488,1,0,0,0,1,0,0,0,1,0,0,0,1,0
93414,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36511,1,1,0,0,0,0,0,0,1,0,0,0,1,0
92809,1,0,0,1,0,0,0,0,1,0,0,0,0,1
94877,1,0,0,1,0,0,0,0,0,1,0,1,0,0
107585,1,0,1,0,0,0,0,0,1,0,0,0,0,1
107081,1,0,0,0,1,0,0,0,1,0,0,1,0,0
102298,1,0,0,0,0,1,0,0,0,1,0,0,1,0
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0
71576,1,0,0,0,1,0,0,0,1,0,0,1,0,0
105963,1,0,0,1,0,0,0,0,1,0,0,1,0,0
99789,1,0,0,0,0,1,0,0,0,1,0,0,0,1
92583,1,0,0,1,0,0,0,0,1,0,0,1,0,0
88038,1,0,0,1,0,0,0,0,0,1,0,1,0,0
66298,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1003,1,0,0,1,0,0,0,0,1,0,0,1,0,0
54850,1,0,0,0,1,0,0,0,1,0,0,0,0,1
99771,1,0,0,1,0,0,0,0,0,1,0,0,0,1
70418,1,0,0,0,1,0,0,0,0,1,0,0,1,0
15136,1,0,1,0,0,0,0,0,0,1,0,0,0,1
93268,1,0,1,0,0,0,0,0,1,0,0,1,0,0
97154,1,0,0,0,1,0,0,0,0,1,0,1,0,0
82232,1,0,0,1,0,0,0,0,0,1,0,0,0,1
54087,1,0,0,1,0,0,0,0,1,0,0,1,0,0
60889,1,0,0,1,0,0,0,0,0,1,0,1,0,0
103979,1,1,0,0,0,0,0,0,1,0,0,1,0,0
105423,1,0,0,1,0,0,0,0,1,0,0,1,0,0
60889,1,0,0,1,0,0,0,0,0,1,0,1,0,0
74693,1,0,0,0,0,1,0,0,0,1,0,0,0,1
77877,1,0,1,0,0,0,0,0,1,0,0,0,1,0
62806,1,0,1,0,0,0,0,0,0,1,0,0,1,0
99500,1,0,0,1,0,0,0,0,1,0,0,1,0,0
104241,1,0,0,1,0,0,0,0,1,0,0,1,0,0
22808,1,0,0,1,0,0,0,0,0,1,0,1,0,0
40830,1,0,1,0,0,0,0,0,1,0,0,0,0,1
93817,1,0,1,0,0,0,0,0,1,0,0,0,0,1
37398,1,0,0,0,1,0,0,0,1,0,0,0,0,1
62551,1,0,0,0,0,1,0,0,1,0,0,0,0,1
99545,1,0,0,0,1,0,0,0,1,0,0,0,1,0
28747,1,0,0,0,0,1,0,0,0,1,0,0,1,0
86902,1,0,0,0,1,0,0,0,0,1,0,0,0,1
72665,1,0,1,0,0,0,0,0,1,0,0,1,0,0
58753,1,0,0,1,0,0,0,0,0,1,0,0,0,1
21347,1,0,1,0,0,0,0,0,1,0,0,0,1,0
101137,1,1,0,0,0,0,0,0,1,0,0,1,0,0
96420,1,0,0,0,1,0,0,0,1,0,0,0,0,1
53549,1,0,0,0,1,0,0,0,1,0,0,0,0,1
20843,1,0,0,0,1,0,0,0,0,1,0,0,0,1
82997,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17906,1,0,1,0,0,0,0,0,1,0,0,1,0,0
92159,1,0,0,0,1,0,0,0,0,1,0,0,0,1
57332,1,0,0,1,0,0,0,0,0,1,0,1,0,0
71576,1,0,0,0,1,0,0,0,1,0,0,1,0,0
39871,1,0,0,0,1,0,0,0,0,1,0,0,0,1
71496,1,0,0,0,1,0,0,0,0,1,0,1,0,0
49890,1,0,0,1,0,0,0,0,0,1,0,1,0,0
84613,1,0,0,0,0,1,0,0,1,0,0,0,0,1
12931,1,0,0,0,1,0,0,0,1,0,0,0,1,0
17797,1,1,0,0,0,0,0,0,1,0,0,0,1,0
21347,1,0,1,0,0,0,0,0,1,0,0,0,1,0
107200,1,0,1,0,0,0,0,0,1,0,0,1,0,0
86887,1,0,0,0,1,0,0,0,0,1,0,0,1,0
17797,1,1,0,0,0,0,0,0,1,0,0,0,1,0
94904,1,0,0,1,0,0,0,0,0,1,0,0,0,1
107552,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36015,1,0,0,1,0,0,0,0,1,0,0,0,1,0
83737,1,0,0,1,0,0,0,0,0,1,0,0,1,0
104994,1,1,0,0,0,0,0,0,1,0,0,1,0,0
46914,1,0,0,0,1,0,0,0,0,1,0,0,1,0
28054,1,0,0,0,1,0,0,0,1,0,0,0,0,1
76714,1,0,0,0,0,1,0,0,0,1,0,0,0,1
29610,1,0,1,0,0,0,0,0,1,0,0,1,0,0
83737,1,0,0,1,0,0,0,0,0,1,0,0,1,0
73052,1,0,0,1,0,0,0,0,0,1,0,1,0,0
61480,1,0,0,0,0,1,0,0,0,1,0,0,0,1
48569,1,0,0,0,1,0,0,0,0,1,0,0,0,1
73384,1,0,0,0,1,0,0,0,1,0,0,0,0,1
27175,1,0,0,0,1,0,0,0,1,0,0,1,0,0
86784,1,0,0,0,1,0,0,0,1,0,0,1,0,0
92547,1,0,0,1,0,0,0,0,1,0,0,1,0,0
88973,1,0,0,0,1,0,0,0,1,0,0,0,1,0
42849,1,0,0,1,0,0,0,0,0,1,0,1,0,0
101530,1,0,0,0,0,1,0,0,1,0,0,0,1,0
66298,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6645,1,0,0,1,0,0,0,0,1,0,0,0,0,1
97839,1,0,0,0,1,0,0,0,0,1,0,0,1,0
17600,1,0,0,0,1,0,0,0,1,0,0,0,0,1
73387,1,0,0,0,1,0,0,0,0,1,0,0,0,1
62307,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35030,1,0,1,0,0,0,0,0,1,0,0,0,0,1
79829,1,0,0,0,0,0,1,0,0,1,0,0,0,1
91368,1,0,1,0,0,0,0,0,0,1,0,0,0,1
63759,1,0,1,0,0,0,0,0,1,0,0,0,1,0
84000,1,0,0,0,1,0,0,0,1,0,0,1,0,0
80122,1,0,0,0,1,0,0,0,0,1,0,1,0,0
84606,1,1,0,0,0,0,0,0,1,0,0,0,1,0
99789,1,0,0,0,0,1,0,0,0,1,0,0,0,1
74302,1,0,0,1,0,0,0,0,1,0,0,0,1,0
101051,1,0,0,0,1,0,0,0,1,0,0,1,0,0
83322,1,0,0,0,1,0,0,0,1,0,0,0,1,0
34781,1,0,0,0,1,0,0,0,1,0,0,0,1,0
99457,1,0,1,0,0,0,0,0,0,1,0,0,0,1
76856,1,0,0,0,0,1,0,0,0,1,0,0,0,1
59383,1,0,0,1,0,0,0,0,1,0,0,0,0,1
93734,1,0,0,0,1,0,0,0,1,0,0,1,0,0
105472,1,0,0,0,0,1,0,0,0,1,0,0,0,1
57332,1,0,0,1,0,0,0,0,0,1,0,1,0,0
21250,1,0,0,0,0,1,0,0,0,1,0,0,0,1
88434,1,0,0,1,0,0,0,0,1,0,0,0,0,1
8260,1,0,0,1,0,0,0,0,0,1,0,0,0,1
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0
17825,1,0,0,0,0,0,1,0,0,1,0,1,0,0
95242,1,0,1,0,0,0,0,0,1,0,0,0,0,1
76096,1,0,0,0,0,0,1,0,0,1,0,1,0,0
71974,1,0,0,1,0,0,0,0,1,0,0,0,0,1
86090,1,0,0,0,1,0,0,0,1,0,0,0,1,0
72941,1,0,0,0,1,0,0,0,1,0,0,1,0,0
30751,1,0,0,0,1,0,0,0,0,1,0,0,0,1
100977,1,1,0,0,0,0,0,0,1,0,0,0,1,0
55735,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6625,1,1,0,0,0,0,0,0,1,0,0,0,0,1
67046,1,0,0,0,0,0,1,0,0,1,0,0,0,1
97119,1,0,1,0,0,0,0,0,1,0,0,0,0,1
69363,1,0,0,1,0,0,0,0,0,1,0,0,1,0
96657,1,0,1,0,0,0,0,0,1,0,0,0,1,0
15821,1,0,0,0,1,0,0,0,1,0,0,1,0,0
97321,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26436,1,0,0,0,1,0,0,0,1,0,0,0,0,1
72061,1,0,0,1,0,0,0,0,0,1,0,1,0,0
49609,1,0,0,1,0,0,0,0,0,1,0,1,0,0
101706,1,1,0,0,0,0,0,0,1,0,0,1,0,0
39074,1,0,0,1,0,0,0,0,1,0,0,0,0,1
102208,1,0,0,1,0,0,0,0,1,0,0,1,0,0
62441,1,0,0,0,1,0,0,0,0,1,0,0,0,1
105389,1,0,0,0,1,0,0,0,1,0,0,1,0,0
92196,1,1,0,0,0,0,0,0,1,0,0,0,1,0
74634,1,0,0,0,0,0,1,0,0,1,0,0,0,1
60268,1,0,0,1,0,0,0,0,1,0,0,1,0,0
27892,1,0,1,0,0,0,0,0,1,0,0,0,0,1
95035,1,0,0,0,1,0,0,0,0,1,0,0,0,1
78162,1,0,0,1,0,0,0,0,0,1,0,0,0,1
94482,1,0,0,0,0,1,0,0,1,0,0,1,0,0
79246,1,0,1,0,0,0,0,0,1,0,0,0,0,1
33022,1,0,0,1,0,0,0,0,0,1,0,0,0,1
66795,1,1,0,0,0,0,0,0,1,0,0,1,0,0
105084,1,0,0,0,0,1,0,0,1,0,0,0,0,1
36015,1,0,0,1,0,0,0,0,1,0,0,0,1,0
37785,1,0,0,0,1,0,0,0,0,1,0,0,0,1
47166,1,0,0,0,1,0,0,0,1,0,0,0,1,0
88434,1,0,0,1,0,0,0,0,1,0,0,0,0,1
29364,1,0,0,1,0,0,0,0,0,1,0,0,0,1
92732,1,0,0,1,0,0,0,0,0,1,0,0,0,1
79914,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8165,1,0,1,0,0,0,0,0,1,0,0,0,0,1
70237,1,0,1,0,0,0,0,0,1,0,0,0,0,1
99103,1,0,0,0,1,0,0,0,0,1,0,0,0,1
104853,1,0,0,1,0,0,0,0,0,1,0,0,0,1
40798,1,0,0,1,0,0,0,0,1,0,0,0,0,1
56412,1,0,0,1,0,0,0,0,0,1,0,0,0,1
38973,1,0,0,1,0,0,0,0,1,0,0,0,1,0
107805,1,0,0,0,1,0,0,0,0,1,0,0,0,1
96861,1,0,0,0,0,1,0,0,0,1,0,0,1,0
69641,1,1,0,0,0,0,0,0,1,0,0,1,0,0
64038,1,0,0,0,0,0,0,1,0,1,0,1,0,0
67257,1,0,0,0,1,0,0,0,1,0,0,0,1,0
93220,1,0,0,1,0,0,0,0,0,1,0,0,0,1
98040,1,0,0,0,0,1,0,0,0,1,0,0,0,1
97914,1,0,0,0,0,0,1,0,0,1,0,1,0,0
74606,1,1,0,0,0,0,0,0,1,0,0,0,1,0
60268,1,0,0,1,0,0,0,0,1,0,0,1,0,0
104655,1,0,0,1,0,0,0,0,1,0,0,0,0,1
52231,1,0,0,0,1,0,0,0,1,0,0,1,0,0
71359,1,0,0,1,0,0,0,0,1,0,0,0,0,1
97696,1,0,0,1,0,0,0,0,0,1,0,0,1,0
37670,1,0,0,0,1,0,0,0,0,1,0,0,1,0
52132,1,1,0,0,0,0,0,0,1,0,0,0,1,0
107396,1,0,0,1,0,0,0,0,0,1,0,0,0,1
83365,1,0,0,1,0,0,0,0,1,0,0,0,1,0
57681,1,0,0,1,0,0,0,0,0,1,0,0,0,1
37670,1,0,0,0,1,0,0,0,0,1,0,0,1,0
11877,1,0,1,0,0,0,0,0,1,0,0,1,0,0
75269,1,0,0,1,0,0,0,0,1,0,0,0,0,1
99701,1,0,0,0,1,0,0,0,1,0,0,1,0,0
93918,1,0,1,0,0,0,0,0,1,0,0,0,0,1
33659,1,0,0,0,1,0,0,0,1,0,0,0,0,1
58484,1,0,1,0,0,0,0,0,1,0,0,0,0,1
34764,1,0,0,1,0,0,0,0,0,1,0,1,0,0
76069,1,0,0,0,1,0,0,0,0,1,0,0,0,1
91797,1,0,0,0,0,0,1,0,0,1,0,0,1,0
93096,1,0,0,0,1,0,0,0,0,1,0,0,0,1
36074,1,0,1,0,0,0,0,0,1,0,0,0,1,0
47024,1,0,0,1,0,0,0,0,1,0,0,0,0,1
77361,1,1,0,0,0,0,0,0,1,0,0,0,1,0
35140,1,0,0,0,1,0,0,0,1,0,0,0,0,1
62781,1,0,0,1,0,0,0,0,1,0,0,0,0,1
102936,1,0,0,1,0,0,0,0,1,0,0,1,0,0
99762,1,0,0,1,0,0,0,0,0,1,0,1,0,0
80059,1,0,1,0,0,0,0,0,1,0,0,1,0,0
64828,1,0,0,1,0,0,0,0,1,0,0,0,1,0
372,1,0,1,0,0,0,0,0,0,1,0,0,1,0
98436,1,0,0,1,0,0,0,0,1,0,0,0,0,1
71974,1,0,0,1,0,0,0,0,1,0,0,0,0,1
102052,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2176,1,0,0,0,1,0,0,0,1,0,0,0,0,1
24955,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8840,1,0,0,0,1,0,0,0,0,1,0,0,0,1
54892,1,0,0,0,0,1,0,0,1,0,0,0,0,1
97129,1,0,0,1,0,0,0,0,0,1,0,0,1,0
101995,1,0,0,1,0,0,0,0,1,0,0,0,0,1
102832,1,0,0,0,0,1,0,0,0,1,0,0,0,1
25424,1,0,0,1,0,0,0,0,1,0,0,0,0,1
95518,1,0,0,1,0,0,0,0,0,1,0,1,0,0
101770,1,0,0,0,0,1,0,0,1,0,0,0,0,1
100776,1,0,0,0,1,0,0,0,1,0,0,1,0,0
13054,1,0,0,0,1,0,0,0,0,1,0,0,0,1
25158,1,0,0,1,0,0,0,0,0,1,0,0,0,1
103524,1,0,1,0,0,0,0,0,1,0,0,1,0,0
80482,1,1,0,0,0,0,0,0,1,0,0,0,0,1
98554,1,0,1,0,0,0,0,0,1,0,0,1,0,0
105928,1,0,0,1,0,0,0,0,1,0,0,1,0,0
69604,1,0,0,0,0,1,0,0,1,0,0,1,0,0
103585,1,0,0,0,0,1,0,0,0,1,0,0,0,1
99312,1,0,1,0,0,0,0,0,1,0,0,0,0,1
96872,1,0,1,0,0,0,0,0,0,1,0,1,0,0
69314,1,0,0,0,1,0,0,0,1,0,0,0,0,1
11829,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26563,1,0,0,0,1,0,0,0,1,0,0,1,0,0
35457,1,1,0,0,0,0,0,0,1,0,0,1,0,0
24254,1,0,1,0,0,0,0,0,1,0,0,0,1,0
105334,1,0,0,0,1,0,0,0,1,0,0,0,0,1
104994,1,1,0,0,0,0,0,0,1,0,0,1,0,0
101964,1,0,1,0,0,0,0,0,1,0,0,1,0,0
35998,1,0,0,0,1,0,0,0,1,0,0,1,0,0
32557,1,0,0,0,1,0,0,0,0,1,0,0,0,1
