index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,prediction
82840,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
60240,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
30945,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
46852,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
59069,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
103585,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
34142,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
966,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
49082,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
10184,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
6119,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
87970,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
15413,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22290,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
37068,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3103,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
76069,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
90341,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
27638,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
30868,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
73852,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54087,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
26682,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
103514,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
64340,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
85162,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
51097,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
86090,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
38712,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
4109,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
19074,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
90652,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
43491,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
46461,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
82194,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7006,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
40756,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
101995,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
52231,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
56412,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
63388,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
95289,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
35914,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
103604,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
99457,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
46842,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
65566,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
86547,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
91488,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
77822,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
42470,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
40650,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
23510,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
60366,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
91091,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
55917,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
29426,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
22061,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
64405,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39003,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
101422,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
48429,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
90849,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
14459,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
88951,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
104144,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
100599,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
101113,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
88271,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
83755,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
79914,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
74101,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
83789,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
35540,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
11829,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
76597,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
65388,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18089,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
38231,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
13530,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30283,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
71045,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
36527,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
58609,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
25053,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
46589,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
71073,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
82852,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
102052,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
73921,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
90868,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
18053,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
29179,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
66040,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
93238,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
65224,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
52294,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6733,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
95498,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
88248,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
71980,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
48717,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
100098,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
57332,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
99553,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
70161,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
96217,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
89669,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
95081,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
15026,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
78078,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
81244,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
50911,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
105084,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
105170,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
101877,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
66202,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
49396,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
70583,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
60140,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
102208,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
90056,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
92996,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
93220,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
83747,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
56813,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
80611,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
67176,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
23326,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
579,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
78933,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
63456,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
11076,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
63759,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
72965,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
83171,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1455,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
97804,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
46171,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
46852,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
70161,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
102052,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
44445,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
26168,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
91400,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
71576,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
73921,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
94448,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
89300,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
97839,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
88146,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1930,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
102227,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
88167,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
72061,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
82511,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
68474,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
23056,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
27410,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
99062,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
50069,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
72340,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
97119,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
107585,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
20738,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
55417,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5411,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
94582,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
102516,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
86887,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
40383,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
60764,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
88951,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
104478,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
101554,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
17239,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
29497,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
15824,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
56195,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50178,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
25092,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
96060,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
49496,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
72452,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
39151,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
30320,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
97637,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
77469,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
84725,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
92289,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
88959,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
103979,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
100442,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
78078,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
94924,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
30148,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
100839,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
71034,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
37072,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
94015,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
28655,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
93221,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
93874,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
4948,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
44617,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
99457,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
99771,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
98640,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
17603,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
106634,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24535,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
81292,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
95601,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
66437,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
92929,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
95663,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2937,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
26165,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
61478,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
52593,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
13847,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
32573,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
73925,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
91397,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
82525,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
30862,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
61041,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
20417,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
105556,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
39252,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
86148,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
65837,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
86288,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
32220,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9067,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
66711,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
43491,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
91473,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
13697,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
71323,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
71030,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
24535,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
53691,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
88282,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
30692,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
54892,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
102502,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
47173,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
11616,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
97217,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41983,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
45562,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
17349,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
97129,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
4367,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
70235,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
47273,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
69024,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
100112,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
60743,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
104241,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
89786,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
21188,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
25284,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
77439,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
28975,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
21106,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
56813,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
74606,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
35140,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
78622,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
95670,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
101414,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
62806,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
49833,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
93179,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
92732,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
36629,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
38165,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
59386,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
18861,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
40188,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42550,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
33659,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
49967,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
74179,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
77312,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
47166,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
97120,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
47088,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
50058,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
53219,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
64687,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
41059,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
47605,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
84101,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26930,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
41680,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
11713,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
99890,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
71238,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
101150,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90541,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
37792,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
103524,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
93734,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
102052,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
69167,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
106143,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2560,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
23817,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
90047,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
86371,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
18089,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
31695,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
92612,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
91830,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9089,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18313,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
97270,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
51021,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
93268,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
17795,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
26755,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42378,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
83483,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
77877,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
97637,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
58834,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
64000,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
49555,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
93918,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80507,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
42690,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
95398,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
103103,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
72083,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
44636,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
40917,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
36511,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
80479,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
96186,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
92524,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
52429,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
107551,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
87309,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
88613,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
57868,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
81186,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
56077,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
64921,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
46887,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6371,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
105062,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
9610,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
93889,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
82836,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
71283,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
105928,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
101929,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
88376,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
57724,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
64674,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
101137,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
72136,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
72083,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
97632,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
42638,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
43048,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
74914,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
106924,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
60198,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
99498,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
73253,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
85285,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
55529,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
49187,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
106252,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39423,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
22526,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
87685,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
65632,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
16492,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
86382,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
27638,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
93734,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
40400,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
100037,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10919,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
36872,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
50887,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
91620,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
14874,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
85395,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
87615,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
85647,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
96872,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21975,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
37159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
103883,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
76510,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
106094,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
81045,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
43018,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
76007,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
98168,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23514,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
84815,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
94038,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
83074,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
62901,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
92899,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
98396,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
81801,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
24254,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
50085,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
63786,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
5677,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
24980,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
51603,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
